Sistema de Informações Hidrológicas
Versão Web 3.0
© 2018 Agência Nacional de Águas (ANA)

NivelConsistencia: 1 = Bruto, 2 = Consistido
MediaDiaria: 0 = Não, 1 = Sim
MetodoObtencaoVazoes: 1 = Curva de descarga, 2 = Transferência de vazões, 3 = Soma de vazões, 4 = ADCP
Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Régua Seca

Restrições da consulta:
Código da Estação:70300000


EstacaoCodigo;NivelConsistencia;Data;Hora;MediaDiaria;MetodoObtencaoVazoes;Maxima;Minima;Media;DiaMaxima;DiaMinima;MaximaStatus;MinimaStatus;MediaStatus;MediaAnual;MediaAnualStatus;Vazao01;Vazao02;Vazao03;Vazao04;Vazao05;Vazao06;Vazao07;Vazao08;Vazao09;Vazao10;Vazao11;Vazao12;Vazao13;Vazao14;Vazao15;Vazao16;Vazao17;Vazao18;Vazao19;Vazao20;Vazao21;Vazao22;Vazao23;Vazao24;Vazao25;Vazao26;Vazao27;Vazao28;Vazao29;Vazao30;Vazao31;Vazao01Status;Vazao02Status;Vazao03Status;Vazao04Status;Vazao05Status;Vazao06Status;Vazao07Status;Vazao08Status;Vazao09Status;Vazao10Status;Vazao11Status;Vazao12Status;Vazao13Status;Vazao14Status;Vazao15Status;Vazao16Status;Vazao17Status;Vazao18Status;Vazao19Status;Vazao20Status;Vazao21Status;Vazao22Status;Vazao23Status;Vazao24Status;Vazao25Status;Vazao26Status;Vazao27Status;Vazao28Status;Vazao29Status;Vazao30Status;Vazao31Status
70300000;1;01/08/2019;;1;1;30,979;3,642;6,14;19;30;1;1;1;;0;7,034;7,836;7,43;6,648;5,728;5,378;5,207;5,552;5,378;5,039;4,873;4,873;4,71;4,55;4,084;3,934;3,934;6,088;30,979;10,724;7,43;5,907;5,378;4,55;4,084;3,934;3,934;3,934;3,934;3,642;3,642;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
70300000;1;01/07/2019;;1;1;537,886;7,034;43,113;3;31;1;1;1;;0;66,944;186,322;537,886;98,647;53,528;33,787;28,663;23,592;19,934;17,457;15,136;13,497;12,97;18,368;40,634;22,228;17,159;15,136;11,947;10,724;10,486;9,563;9,338;8,896;8,253;7,836;7,836;7,836;7,43;7,43;7,034;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
70300000;1;01/06/2019;;1;1;112,644;6,648;19,965;1;25;1;1;1;;0;112,644;69,222;47,591;41,082;32,569;26,799;23,938;20,578;18,677;16,277;14,58;13,233;12,199;11,45;10,963;10,486;9,563;9,116;8,679;8,253;7,836;7,43;7,231;7,034;6,648;8,043;12,454;8,896;7,836;7,632;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
70300000;1;01/05/2019;;1;1;265,133;12,199;68,998;31;3;1;1;1;;0;18,677;15,701;12,199;109,775;57,667;27,538;23,247;17,758;15,136;12,454;100,007;112,644;46,158;112,644;42,439;35,443;28,663;23,592;19,934;17,758;15,417;24,993;109,063;70,374;181,776;72,705;51,512;231,637;88,725;178,176;265,133;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
70300000;1;01/04/2019;;1;1;110,489;5,207;20,755;28;1;1;1;1;;0;5,207;9,338;7,836;5,728;5,552;10,963;48,073;33,787;22,566;14,033;10,02;8,465;7,43;6,272;7,43;22,566;37,565;17,758;12,97;10,486;7,836;16,277;12,454;9,116;8,043;7,034;83,636;110,489;37,997;25,708;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
70300000;1;01/03/2019;;1;1;40,189;3,642;11,83;10;5;1;1;1;;0;5,552;5,039;4,873;4,084;3,642;12,454;12,199;25,708;38,867;40,189;26,433;18,062;14,58;11,206;10,02;8,896;8,253;9,338;13,497;9,116;7,43;6,272;11,45;10,963;8,679;7,034;6,088;5,378;9,79;6,088;5,552;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
70300000;1;01/02/2019;;1;1;36,285;5,552;12,087;2;24;3;3;3;;0;11,698;36,285;34,61;29,426;19,301;15,701;13,764;10,02;8,896;7,836;9,338;10,486;9,116;7,231;7,836;13,497;9,79;8,253;9,116;7,43;7,034;6,088;5,728;5,552;6,839;11,45;8,679;7,43;;;;;;;;;;;;;;;;;;;;;;3;3;3;;;;;;;;0;0;0;
70300000;1;01/01/2019;;1;1;74,476;7,034;22,906;18;7;1;1;1;0;0;15,417;9,116;7,632;10,252;9,79;8,253;7,034;8,896;10,963;9,338;7,43;12,97;63,596;29,426;18,368;20,255;18,062;74,476;43,355;41,984;32,973;21,893;14,58;49,044;41,984;31,77;24,639;15,417;24,993;15,701;10,486;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
70300000;1;01/12/2018;;1;1;113,367;5,378;28,904;21;12;1;1;1;0;0;61,952;29,044;19,616;16,277;13,497;9,79;8,679;7,632;6,839;6,272;5,907;5,378;24,639;10,963;6,459;81,764;80,527;38,867;32,973;54,037;113,367;67,51;40,634;26,799;21,893;18,062;15,988;32,973;15,701;12,199;9,79;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
70300000;1;01/11/2018;;1;1;116,28;7,632;28,414;3;23;1;1;1;;0;78,08;37,565;116,28;97,295;45,685;33,787;26,799;22,228;17,457;15,701;14,033;11,947;10,252;8,896;15,136;11,947;8,043;29,426;37,136;16,862;11,947;9,116;7,632;12,97;41,532;18,987;14,033;11,45;9,338;60,867;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
