Sistema de Informações Hidrológicas
Versão Web 3.0
© 2018 Agência Nacional de Águas (ANA)

NivelConsistencia: 1 = Bruto, 2 = Consistido
MediaDiaria: 0 = Não, 1 = Sim
MetodoObtencaoVazoes: 1 = Curva de descarga, 2 = Transferência de vazões, 3 = Soma de vazões, 4 = ADCP
Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Régua Seca

Restrições da consulta:
Código da Estação:86410000


EstacaoCodigo;NivelConsistencia;Data;Hora;MediaDiaria;MetodoObtencaoVazoes;Maxima;Minima;Media;DiaMaxima;DiaMinima;MaximaStatus;MinimaStatus;MediaStatus;MediaAnual;MediaAnualStatus;Vazao01;Vazao02;Vazao03;Vazao04;Vazao05;Vazao06;Vazao07;Vazao08;Vazao09;Vazao10;Vazao11;Vazao12;Vazao13;Vazao14;Vazao15;Vazao16;Vazao17;Vazao18;Vazao19;Vazao20;Vazao21;Vazao22;Vazao23;Vazao24;Vazao25;Vazao26;Vazao27;Vazao28;Vazao29;Vazao30;Vazao31;Vazao01Status;Vazao02Status;Vazao03Status;Vazao04Status;Vazao05Status;Vazao06Status;Vazao07Status;Vazao08Status;Vazao09Status;Vazao10Status;Vazao11Status;Vazao12Status;Vazao13Status;Vazao14Status;Vazao15Status;Vazao16Status;Vazao17Status;Vazao18Status;Vazao19Status;Vazao20Status;Vazao21Status;Vazao22Status;Vazao23Status;Vazao24Status;Vazao25Status;Vazao26Status;Vazao27Status;Vazao28Status;Vazao29Status;Vazao30Status;Vazao31Status
86410000;2;01/07/2003;;1;1;296,873;31,135;80,463;9;5;1;1;1;;0;37,171;35,106;33,094;33,094;31,135;63,267;65,94;54,301;296,873;211,171;115,24;83;65,94;59,35;93,749;227,272;160,004;111,806;87,536;72,836;63,267;72,836;68,662;61,949;45,949;47,104;43,677;41,457;39,288;37,171;35,106;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
86410000;2;01/06/2003;;1;1;125,819;21,323;59,469;19;2;1;1;1;;0;22,147;21,323;39,288;67,295;63,267;53,07;50,646;43,677;40,366;43,677;59,35;68,662;58,069;65,94;61,949;60,643;74,252;113,517;125,819;101,782;83;77,12;65,94;58,069;53,07;48,272;45,949;41,457;39,288;37,171;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
86410000;2;01/05/2003;;1;1;278,701;22,147;55,131;2;31;1;1;1;;0;258,56;278,701;127,622;84,5;71,433;60,643;56,8;50,646;45,949;41,457;38,223;35,106;33,094;32,108;31,135;30,175;29,229;27,377;26,471;25,579;24,7;23,836;34,093;50,646;37,171;30,175;27,377;25,579;24,7;23,836;22,147;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
86410000;2;01/04/2003;;1;1;74,252;15,951;25,131;30;25;1;1;1;;0;30,175;25,579;23,836;31,135;37,171;35,106;28,296;25,579;23,836;22,984;22,147;20,514;19,718;18,936;18,936;17,415;17,415;17,415;22,147;29,229;27,377;22,147;18,169;17,415;15,951;15,951;17,415;20,514;37,171;74,252;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
86410000;2;01/03/2003;;1;1;162,01;25,579;62,944;11;31;1;1;1;;0;50,646;48,272;80,036;56,8;45,949;41,457;48,272;116,975;63,267;124,027;162,01;140,562;113,517;93,749;74,252;61,949;56,8;49,452;43,677;43,677;51,852;71,433;50,646;41,457;37,171;35,106;33,094;31,135;29,229;29,229;25,579;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
86410000;2;01/02/2003;;1;1;1165,627;23,836;113,189;20;19;1;1;1;;0;29,229;33,094;34,093;28,296;25,579;29,229;36,132;33,094;42,561;41,457;45,949;45,949;38,223;33,094;30,175;27,377;28,296;25,579;23,836;1165,627;632,417;220,307;125,819;98,534;86,012;80,036;68,662;60,643;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;
86410000;2;01/01/2003;;1;1;222,618;30,175;71,87;4;31;1;1;1;;0;120,478;92,178;86,012;222,618;148,204;93,749;75,68;63,267;56,8;84,5;131,262;108,418;77,12;68,662;59,35;53,07;48,272;50,646;43,677;51,852;65,94;64,597;47,104;51,852;48,272;40,366;41,457;37,171;34,093;31,135;30,175;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
86410000;2;01/12/2002;;1;1;496,059;50,646;128,834;25;19;1;1;1;;0;78,572;83;78,572;70,041;106,742;125,819;148,204;248,743;206,668;146,277;105,077;100,152;93,749;74,252;74,252;71,433;65,94;55,544;50,646;64,597;78,572;70,041;105,077;416,464;496,059;248,743;148,204;113,517;95,332;84,5;89,071;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
86410000;2;01/11/2002;;1;1;383,413;55,544;114,855;11;25;1;1;1;;0;133,099;124,027;93,749;206,668;146,277;106,742;87,536;74,252;65,94;365,899;383,413;220,307;140,562;105,077;90,619;83;77,12;86,012;101,782;96,927;92,178;80,036;68,662;59,35;55,544;58,069;58,069;55,544;63,267;65,94;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
86410000;2;01/10/2002;;1;1;289,023;93,749;158,07;25;16;2;2;2;;0;180,557;142,455;182,673;220,307;180,557;222,618;156,026;144,36;133,099;191,246;178,452;184,8;168,093;133,099;105,077;93,749;136,808;184,8;144,36;108,418;127,622;164,026;125,819;110,106;289,023;246,314;156,026;125,819;106,742;124,027;133,099;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
86410000;2;01/09/2002;;1;1;281,266;53,07;135,495;20;5;1;1;1;;0;68,662;63,267;60,643;55,544;53,07;74,252;263,533;199,993;111,806;90,619;77,12;140,562;278,701;193,417;172,204;101,782;191,246;271,07;248,743;281,266;206,668;152,093;122,247;98,534;95,332;87,536;83;72,836;64,597;84,5;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
86410000;2;01/08/2002;;1;1;506,024;42,561;108,956;24;20;1;1;1;;0;71,433;71,433;83;92,178;83;75,68;77,12;74,252;71,433;71,433;68,662;60,643;58,069;60,643;60,643;55,544;50,646;48,272;43,677;42,561;93,749;178,452;395,291;506,024;243,897;160,004;124,027;105,077;90,619;84,5;75,68;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
86410000;2;01/07/2002;;1;1;723,565;48,272;134,046;2;24;1;1;1;;0;108,418;723,565;482,909;220,307;158,009;133,099;133,099;146,277;125,819;110,106;98,534;87,536;83;75,68;71,433;64,597;60,643;58,069;53,07;51,852;51,852;51,852;50,646;48,272;59,35;197,79;239,094;148,204;105,077;83;74,252;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
86410000;2;01/06/2002;;1;1;883,193;27,377;208,564;12;6;1;1;1;;0;40,366;36,132;33,094;31,135;29,229;27,377;127,622;224,94;229,615;453,897;519,448;883,193;700,268;560,653;377,534;283,841;231,969;202,207;193,417;156,026;131,262;122,247;106,742;96,927;89,071;81,512;75,68;71,433;68,662;71,433;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
86410000;2;01/05/2002;;1;1;281,266;9,504;54,698;21;15;1;1;1;;0;31,135;27,377;21,323;17,415;14,544;13,863;13,863;15,951;16,676;15,951;13,863;11,905;10,675;10,675;9,504;129,436;93,749;67,295;55,544;122,247;281,266;180,557;111,806;81,512;63,267;55,544;47,104;41,457;39,288;37,171;43,677;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
86410000;2;01/04/2002;;1;1;35,106;5,891;12,159;27;12;1;1;1;;0;11,905;11,905;10,675;9,504;8,394;7,862;7,346;6,845;6,36;6,36;6,36;5,891;8,394;10,675;8,394;8,394;8,394;8,394;9,504;10,675;18,169;17,415;15,951;13,195;10,675;14,544;35,106;26,471;20,514;20,514;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
86410000;2;01/03/2002;;1;1;43,677;8,394;14,851;19;1;1;1;1;;0;8,394;10,082;10,082;10,675;13,195;11,282;15,951;13,863;13,195;11,282;9,504;8,394;8,394;13,195;22,147;27,377;20,514;13,863;43,677;30,175;22,984;16,676;13,195;11,905;10,675;10,675;10,675;13,195;13,195;11,282;10,675;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
86410000;2;01/02/2002;;1;1;26,471;8,394;16,24;15;28;1;1;1;;0;25,579;22,147;18,936;15,951;14,544;13,195;15,951;18,936;16,676;15,951;17,415;15,951;14,544;17,415;26,471;20,514;17,415;14,544;13,195;22,147;18,936;14,544;13,195;11,905;10,675;10,082;9,504;8,394;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;
86410000;2;01/01/2002;;1;1;53,07;10,675;20,938;28;22;1;1;1;;0;18,936;18,936;18,936;15,951;15,24;17,415;18,936;19,718;15,951;22,147;20,514;22,984;18,936;17,415;15,951;15,951;14,544;13,195;12,543;11,905;11,282;10,675;11,905;11,905;34,093;32,108;48,272;53,07;39,288;27,377;22,984;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
86410000;2;01/12/2001;;1;1;68,662;18,936;36,187;6;29;1;1;1;;0;58,069;50,646;41,457;37,171;38,223;68,662;55,544;48,272;36,132;32,108;37,171;43,677;63,267;54,301;47,104;37,171;32,108;29,229;25,579;23,836;23,836;29,229;35,106;29,229;24,7;22,147;20,514;19,718;18,936;19,718;18,936;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
86410000;2;01/11/2001;;1;1;111,806;22,147;40,866;29;25;1;1;1;;0;42,561;39,288;37,171;35,106;34,093;34,093;31,135;32,108;33,094;31,135;63,267;56,8;43,677;47,104;58,069;41,457;34,093;30,175;27,377;25,579;23,836;22,984;27,377;25,579;22,147;22,984;27,377;81,512;111,806;83;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
86410000;2;01/10/2001;;1;1;1670,224;47,104;205,362;1;31;1;1;1;;0;1670,224;974,955;425,688;273,603;206,668;172,204;144,36;156,026;204,432;144,36;118,72;101,782;92,178;84,5;77,12;211,171;227,272;142,455;111,806;101,782;95,332;98,534;84,5;72,836;64,597;59,35;54,301;50,646;48,272;49,452;47,104;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
86410000;2;01/09/2001;;1;1;606,863;29,229;127,627;30;3;1;1;1;;0;37,171;33,094;29,229;33,094;108,418;100,152;68,662;58,069;63,267;164,026;156,026;105,077;124,027;425,688;263,533;150,143;111,806;90,619;78,572;68,662;61,949;58,069;60,643;63,267;53,07;77,12;273,603;136,808;168,093;606,863;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
86410000;2;01/08/2001;;1;1;92,178;27,377;47,473;1;27;1;1;1;;0;92,178;83;77,12;71,433;63,267;60,643;58,069;55,544;53,07;50,646;50,646;45,949;43,677;41,457;39,288;37,171;37,171;35,106;35,106;36,132;36,132;36,132;33,094;31,135;30,175;29,229;27,377;28,296;53,07;55,544;44,807;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
86410000;2;01/07/2001;;1;1;1879,956;56,8;223,172;20;8;2;2;2;;0;83;80,036;74,252;65,94;75,68;87,536;70,041;56,8;56,8;61,949;234,333;220,307;160,004;113,517;92,178;83;68,662;75,68;263,533;1879,956;1098,821;469,916;211,171;164,026;146,277;150,143;248,743;174,276;133,099;115,24;103,424;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
86410000;2;01/06/2001;;1;1;286,427;27,377;80,143;26;15;1;1;1;;0;45,949;42,561;39,288;37,171;37,171;36,132;41,457;40,366;35,106;33,094;31,135;30,175;29,229;28,296;27,377;113,517;164,026;129,436;89,071;98,534;98,534;83;70,041;60,643;113,517;286,427;220,307;140,562;108,418;93,749;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
86410000;2;01/05/2001;;1;1;509,365;39,288;102,748;4;2;1;1;1;;0;45,949;39,288;45,949;509,365;431,887;193,417;133,099;108,418;93,749;83;74,252;63,267;56,8;53,07;48,272;45,949;49,452;60,643;54,301;48,272;47,104;133,099;189,087;120,478;90,619;74,252;64,597;61,949;60,643;54,301;50,646;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
86410000;2;01/04/2001;;1;1;148,204;13,195;39,536;26;20;1;1;1;;0;17,415;18,936;21,323;18,169;15,951;15,24;14,544;17,415;50,646;54,301;35,106;26,471;23,836;22,147;18,936;17,415;15,951;14,544;14,544;13,195;15,951;27,377;23,836;58,069;106,742;148,204;138,679;96,927;68,662;55,544;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
86410000;2;01/03/2001;;1;1;50,646;16,676;25,232;1;25;1;1;1;;0;50,646;43,677;37,171;33,094;30,175;28,296;25,579;24,7;23,836;25,579;22,147;20,514;18,936;17,415;20,514;24,7;22,147;19,718;23,836;22,147;22,147;20,514;20,514;17,415;16,676;33,094;31,135;27,377;22,147;18,936;17,415;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
86410000;2;01/02/2001;;1;1;189,087;42,561;78,756;6;23;1;1;1;;0;148,204;125,819;92,178;86,012;178,452;189,087;140,562;98,534;78,572;68,662;58,069;50,646;55,544;53,07;53,07;45,949;49,452;43,677;68,662;64,597;60,643;47,104;42,561;43,677;43,677;55,544;86,012;77,12;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;
86410000;2;01/01/2001;;1;1;211,171;18,936;55,831;30;6;1;1;1;;0;30,175;27,377;23,836;22,147;20,514;18,936;18,936;20,514;22,147;23,836;65,94;50,646;40,366;58,069;83;127,622;75,68;59,35;48,272;43,677;45,949;48,272;45,949;74,252;60,643;43,677;35,106;53,07;98,534;211,171;133,099;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
86410000;2;01/12/2000;;1;1;106,742;18,169;36,831;16;11;2;2;2;;0;31,135;29,229;27,377;29,229;33,094;29,229;25,579;22,147;20,514;18,936;18,169;18,169;18,936;53,07;60,643;106,742;74,252;50,646;39,288;35,106;31,135;39,288;48,272;39,288;47,104;40,366;34,093;31,135;29,229;29,229;31,135;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
86410000;2;01/11/2000;;1;1;281,266;31,135;69,249;10;28;1;1;1;;0;90,619;81,512;81,512;75,68;63,267;58,069;54,301;65,94;90,619;281,266;166,054;105,077;93,749;84,5;68,662;58,069;51,852;48,272;45,949;41,457;39,288;37,171;35,106;33,094;48,272;43,677;35,106;31,135;33,094;35,106;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
86410000;2;01/10/2000;;1;1;1597,207;92,178;262,538;13;9;1;1;1;;0;133,099;168,093;129,436;150,143;246,314;197,79;127,622;108,418;92,178;206,668;222,618;204,432;1597,207;952,742;438,126;296,873;231,969;220,307;176,359;258,56;227,272;160,004;134,948;125,819;120,478;106,742;453,897;266,035;152,093;124,027;108,418;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
86410000;2;01/09/2000;;1;1;723,565;29,229;205,228;12;9;1;1;1;;0;54,301;48,272;44,807;40,366;38,223;35,106;33,094;31,135;29,229;35,106;294,246;723,565;331,967;345,927;496,059;268,547;186,938;142,455;398,285;323,714;206,668;186,938;176,359;588,898;363,015;218,007;162,01;134,948;115,24;103,424;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
86410000;2;01/08/2000;;1;1;224,94;24,7;49,368;27;25;1;1;1;;0;40,366;37,171;37,171;41,457;36,132;33,094;31,135;30,175;30,175;35,106;38,223;33,094;30,175;29,229;28,296;50,646;44,807;40,366;36,132;34,093;31,135;28,296;27,377;25,579;24,7;67,295;224,94;146,277;100,152;75,68;61,949;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
86410000;2;01/07/2000;;1;1;533,027;40,366;115,925;11;29;1;1;1;;0;256,09;146,277;174,276;152,093;111,806;92,178;77,12;67,295;68,662;138,679;533,027;323,714;195,598;146,277;122,247;108,418;95,332;83;75,68;68,662;61,949;59,35;61,949;61,949;53,07;48,272;45,949;41,457;40,366;40,366;42,561;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
86410000;2;01/06/2000;;1;1;351,582;15,24;41,871;30;3;1;1;1;;0;15,951;15,951;15,24;15,24;17,415;43,677;39,288;33,094;28,296;25,579;24,7;22,147;21,323;20,514;18,936;18,169;18,936;28,296;65,94;63,267;56,8;49,452;40,366;35,106;31,135;30,175;34,093;40,366;35,106;351,582;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
86410000;2;01/05/2000;;1;1;95,332;15,24;27,602;7;4;1;1;1;;0;20,514;17,415;15,951;15,24;18,169;56,8;95,332;58,069;44,807;37,171;33,094;29,229;26,471;24,7;22,984;22,984;23,836;26,471;27,377;24,7;21,323;19,718;18,936;18,169;16,676;20,514;23,836;22,147;18,936;17,415;16,676;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
86410000;2;01/04/2000;;1;1;43,677;10,675;20,631;20;11;2;2;2;;0;20,514;18,936;16,676;15,24;14,544;13,863;13,195;12,543;11,282;11,282;10,675;15,24;35,106;37,171;23,836;19,718;17,415;18,169;24,7;43,677;33,094;29,229;27,377;24,7;19,718;17,415;16,676;16,676;18,936;21,323;;1;1;1;1;1;1;1;1;1;1;1;2;2;2;1;1;1;1;2;2;1;1;1;2;1;1;1;1;1;1;;
86410000;2;01/03/2000;;1;1;140,562;15,951;36,156;7;24;2;2;2;;0;38,223;49,452;39,288;29,229;26,471;35,106;140,562;111,806;68,662;48,272;41,457;38,223;36,132;33,094;28,296;24,7;23,836;22,984;22,147;20,514;18,936;18,169;16,676;15,951;22,984;22,984;22,147;27,377;31,135;24,7;21,323;1;1;2;2;1;2;2;2;2;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;1;1;
86410000;2;01/02/2000;;1;1;78,572;10,082;30,991;5;2;2;2;2;;0;13,195;10,082;22,147;48,272;78,572;38,223;29,229;22,147;18,169;33,094;63,267;41,457;23,836;36,132;33,094;32,108;30,175;22,984;19,718;17,415;15,951;17,415;29,229;64,597;38,223;29,229;22,984;21,323;26,471;;;1;1;1;2;2;2;2;1;1;2;2;2;1;2;1;1;2;1;1;1;1;1;2;2;2;2;1;1;1;;;
86410000;2;01/01/2000;;1;1;36,132;11,905;18,222;16;9;2;2;2;;0;17,415;18,169;17,415;16,676;14,544;15,24;15,951;13,195;11,905;13,195;13,863;13,195;12,543;18,936;24,7;36,132;35,106;33,094;27,377;23,836;19,718;16,676;14,544;13,195;15,951;19,718;19,718;15,24;13,195;11,905;12,543;1;1;1;1;1;1;2;1;1;1;1;1;1;2;2;1;2;2;1;1;2;1;1;1;2;2;1;1;1;1;1;
86410000;2;01/12/1999;;1;1;261,041;13,195;37,827;15;2;2;2;2;;0;15,24;13,195;16,676;31,135;37,171;25,579;22,984;25,579;27,377;24,7;20,514;16,676;18,936;86,012;261,041;100,152;61,949;48,272;39,288;35,106;31,135;28,296;26,471;24,7;22,984;21,323;19,718;18,169;17,415;17,415;17,415;1;1;1;2;2;1;1;1;1;1;1;1;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;
86410000;2;01/11/1999;;1;1;127,622;17,415;34,466;6;30;2;2;2;;0;29,229;28,296;34,093;39,288;74,252;127,622;86,012;60,643;49,452;41,457;37,171;34,093;31,135;29,229;24,7;23,836;22,984;22,147;21,323;21,323;19,718;19,718;18,936;18,936;19,718;20,514;20,514;20,514;19,718;17,415;;1;2;2;1;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
86410000;2;01/10/1999;;1;1;231,969;30,175;93,583;3;31;2;2;2;;0;41,457;215,718;231,969;124,027;87,536;70,041;80,036;176,359;199,993;133,099;105,077;77,12;71,433;72,836;84,5;152,093;178,452;129,436;101,782;81,512;68,662;59,35;53,07;48,272;44,807;42,561;40,366;35,106;33,094;31,135;30,175;1;1;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;1;2;2;1;1;1;1;1;1;1;1;1;1;
86410000;2;01/09/1999;;1;1;103,424;18,936;38,098;15;3;2;2;2;;0;21,323;19,718;18,936;18,936;20,514;28,296;33,094;36,132;59,35;51,852;38,223;32,108;31,135;49,452;103,424;92,178;70,041;54,301;43,677;38,223;34,093;31,135;27,377;24,7;22,984;22,147;21,323;20,514;28,296;49,452;;1;1;1;1;2;1;1;2;2;2;1;1;1;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;2;2;;
86410000;2;01/08/1999;;1;1;108,418;22,147;44,273;1;31;2;2;2;;0;108,418;92,178;81,512;74,252;65,94;59,35;58,069;56,8;53,07;48,272;44,807;42,561;42,561;43,677;43,677;39,288;36,132;35,106;32,108;31,135;29,229;28,296;27,377;26,471;25,579;23,836;23,836;26,471;26,471;23,836;22,147;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
86410000;2;01/07/1999;;1;1;357,278;26,471;121,107;4;1;2;2;2;;0;26,471;40,366;184,8;357,278;213,439;138,679;118,72;111,806;93,749;78,572;68,662;61,949;55,544;50,646;49,452;44,807;43,677;44,807;56,8;229,615;224,94;131,262;96,927;80,036;72,836;77,12;218,007;331,967;186,938;136,808;127,622;1;2;2;2;2;1;1;2;1;1;1;1;1;1;1;1;1;2;2;2;1;2;2;1;2;2;2;2;2;1;2;
86410000;2;01/06/1999;;1;1;101,782;24,7;40,104;11;28;2;2;2;;0;61,949;49,452;44,807;39,288;35,106;31,135;29,229;27,377;25,579;75,68;101,782;63,267;58,069;50,646;43,677;39,288;37,171;38,223;38,223;35,106;33,094;32,108;30,175;28,296;27,377;26,471;25,579;24,7;24,7;25,579;;2;2;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;;
86410000;2;01/05/1999;;1;1;122,247;9,504;26,035;30;25;2;2;2;;0;18,936;16,676;15,951;14,544;13,863;15,951;15,951;15,24;13,863;12,543;11,905;13,195;12,543;11,905;10,675;10,675;10,675;10,082;10,082;10,082;10,675;10,675;10,675;10,082;9,504;30,175;67,295;72,836;77,12;122,247;120,478;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;1;2;1;1;
86410000;2;01/04/1999;;1;1;136,808;8,941;45,398;17;1;2;2;2;;0;8,941;15,951;42,561;32,108;22,984;15,951;23,836;51,852;40,366;28,296;33,094;78,572;103,424;78,572;58,069;103,424;136,808;95,332;71,433;54,301;42,561;36,132;31,135;27,377;23,836;22,147;20,514;19,718;20,514;22,147;;2;2;2;2;2;1;2;1;2;1;2;2;1;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;;
86410000;2;01/03/1999;;1;1;7,862;1,088;3,188;1;21;2;2;2;;0;7,862;6,845;6,845;5,438;4,581;3,065;3,419;3,419;3,065;2,729;3,065;3,419;3,065;1,562;2,411;2,411;2,411;2,109;1,826;2,411;1,088;1,562;2,411;2,411;1,826;1,826;2,109;2,109;2,729;3,789;5,001;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;2;2;2;1;1;1;1;1;1;1;1;1;1;
86410000;2;01/02/1999;;1;1;36,132;5,001;9,849;17;4;2;2;2;;0;6,36;6,36;5,438;5,001;5,438;5,438;5,438;6,36;6,36;6,36;8,394;6,845;5,891;6,36;6,36;18,936;36,132;29,229;19,718;12,543;9,504;7,862;7,346;9,504;9,504;8,394;7,346;7,346;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;1;1;1;2;1;1;1;1;;;;
86410000;2;01/01/1999;;1;1;10,675;3,065;6,219;25;18;1;1;1;;0;5,438;4,581;4,177;4,581;6,36;7,346;7,862;6,845;5,891;5,001;4,581;5,001;5,438;4,581;5,438;5,001;4,177;3,065;5,438;8,394;8,394;6,845;5,891;5,438;10,675;10,082;7,862;6,845;6,845;7,862;6,845;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
86410000;2;01/12/1998;;1;1;19,718;5,891;10,25;13;31;1;1;1;;0;9,504;8,941;8,394;8,394;8,941;10,675;9,504;8,941;8,394;9,504;15,24;18,169;19,718;15,24;13,195;12,543;11,905;10,675;11,905;11,282;10,082;10,082;9,504;8,941;8,394;7,862;6,845;6,36;6,36;6,36;5,891;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
86410000;2;01/11/1998;;1;1;26,471;10,082;19,148;1;30;1;1;1;;0;26,471;24,7;23,836;23,836;23,836;22,984;21,323;21,323;20,514;21,323;25,579;26,471;21,323;18,169;16,676;15,24;18,169;24,7;24,7;21,323;17,415;15,24;14,544;13,195;13,195;12,543;12,543;11,905;11,282;10,082;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
86410000;2;01/10/1998;;1;1;150,143;28,296;58,508;6;31;1;1;1;;0;90,619;80,036;72,836;70,041;146,277;150,143;98,534;78,572;71,433;60,643;56,8;53,07;49,452;45,949;42,561;42,561;50,646;64,597;56,8;39,288;36,132;33,094;32,108;34,093;34,093;37,171;47,104;41,457;38,223;31,135;28,296;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
